timestamp,x,y,z,vx,vy,vz,ax,ay,az
1659093222162,-0.00010239708353765309,0.0006207284168340266,0.0002051803021458909,-0.0009589921683073044,0.02317453734576702,0.002276073908433318,0.0017837206833064556,0.2775806188583374,0.004042790271341801
1659093222167,-4.223833093419671e-05,0.00027726066764444113,-3.010143518622499e-05,0.0005092560313642025,0.018500156700611115,-0.0037701316177845,0.014927498064935207,0.3057664930820465,-0.10085470229387283
1659093222172,-3.9574144466314465e-05,0.000373499613488093,-4.651333438232541e-05,0.0005834854673594236,0.02002009004354477,-0.00388692831620574,0.014984531328082085,0.30529555678367615,-0.08040792495012283
1659093222177,-3.6505934986053035e-05,0.00047748343786224723,-6.388335896190256e-05,0.0006583562935702503,0.021553751081228256,-0.004034091718494892,0.01501504611223936,0.30560970306396484,-0.06976886093616486
1659093222182,-3.302890763734467e-05,0.0005886514554731548,-7.693812221987173e-05,0.0007351660751737654,0.022952808067202568,-0.0033897957764565945,0.015157314017415047,0.2923504710197449,0.003427070565521717
1659093222187,-2.9169803383410908e-05,0.0007071105646900833,-9.380002302350476e-05,0.0008106093155220151,0.024342164397239685,-0.0034089793916791677,0.015134738758206367,0.2855793237686157,4.544854164123535e-07
1659093222192,-2.4929911887738854e-05,0.0008321502828039229,-0.00011091392661910504,0.0008860875386744738,0.025702692568302155,-0.0034293567296117544,0.015123732388019562,0.2812739610671997,-0.001307130791246891
1659093222197,-2.0320065232226625e-05,0.000963072117883712,-0.00013237578968983144,0.000960508652497083,0.026955069974064827,-0.004048819653689861,0.015032107010483742,0.2702723741531372,-0.050006646662950516
1659093222202,-1.3309687346918508e-05,0.00020333363499958068,-5.375012551667169e-05,0.0010982808889821172,0.017027324065566063,-0.0030563443433493376,0.015788085758686066,0.3169901669025421,-0.03811519593000412
1659093222207,-7.590539098600857e-06,0.00029222271405160427,-6.841271533630788e-05,0.0011780160712078214,0.018596427515149117,-0.0031683852430433035,0.015801161527633667,0.31637293100357056,-0.03507305681705475
1659093222213,-1.4950082913856022e-06,0.00038848124677315354,-8.428804721916094e-05,0.0012571907136589289,0.020137548446655273,-0.00331891723908484,0.01580267772078514,0.3150700628757477,-0.034266773611307144
1659093222217,5.022313416702673e-06,0.00048494397196918726,-0.00010047762043541297,0.001339439651928842,0.020965754985809326,-0.00340895913541317,0.015989165753126144,0.27413392066955566,-0.02963363379240036
1659093222222,1.1918288691958878e-05,0.000593781762290746,-0.00011778357293223962,0.001419505337253213,0.022411447018384933,-0.0035439501516520977,0.01599748805165291,0.2782425880432129,-0.028918934985995293
1659093222227,1.921077819133643e-05,0.0007093339809216559,-0.0001351738756056875,0.0014995960518717766,0.02380472607910633,-0.003625023877248168,0.016006311401724815,0.27833425998687744,-0.026208005845546722
1659093222232,-7.853629358578473e-05,0.0002297152968822047,2.9442779123201035e-05,-0.00037370994687080383,0.017365923151373863,-0.0010568792931735516,-0.008999011479318142,0.3244926631450653,-0.01710801012814045
1659093222237,-8.054717909544706e-05,0.0003203535743523389,2.357142511755228e-05,-0.00041938357753679156,0.018953919410705566,-0.0011989693157374859,-0.009011576883494854,0.32282721996307373,-0.01985797844827175
1659093222243,-8.275179425254464e-05,0.000418729439843446,1.7379035853082314e-05,-0.00046435423428192735,0.020526336506009102,-0.0012926950585097075,-0.009011078625917435,0.32120370864868164,-0.019637707620859146
1659093222248,-8.22219590190798e-05,0.0005181720480322838,1.3037537428317592e-05,-0.00019691159832291305,0.021378565579652786,-0.0011661581229418516,0.010291006416082382,0.2753615081310272,-0.00795044656842947
1659093222252,-8.30546923680231e-05,0.0006290390738286078,4.9876807679538615e-06,-0.00014570668281521648,0.022810734808444977,-0.0014140617568045855,0.010256845504045486,0.27836939692497253,-0.019181497395038605
1659093222258,-8.364654058823362e-05,0.0007474136655218899,-3.4611011869856156e-06,-9.45135107031092e-05,0.02427072450518608,-0.0016010130057111382,0.010246817022562027,0.28126826882362366,-0.023048944771289825
1659093222263,-8.400213118875399e-05,0.0008735279552638531,-1.4431650924962014e-05,-4.521457594819367e-05,0.025774681940674782,-0.0020814272575080395,0.01008845679461956,0.28585129976272583,-0.05158133804798126
1659093222268,3.168264447594993e-05,0.00014180982543621212,-8.330928540090099e-05,0.002013603923842311,0.015230703167617321,-0.0033011764753609896,0.01976471208035946,0.2614508867263794,-0.033518917858600616
1659093222273,4.197378075332381e-05,0.00022107508266344666,-9.978347952710465e-05,0.002112066838890314,0.01653197966516018,-0.003450735006481409,0.01976354606449604,0.2613320052623749,-0.03315092250704765
1659093222278,5.275396324577741e-05,0.0003126341907773167,-0.00011999664275208488,0.00220893113873899,0.018496761098504066,-0.0039173923432827,0.019646111875772476,0.3047156035900116,-0.053077176213264465
1659093222283,6.404007581295446e-05,0.00040666834684088826,-0.00014085358998272568,0.0023066801950335503,0.019836220890283585,-0.004232024308294058,0.01962267979979515,0.29602837562561035,-0.05539839342236519
1659093222288,7.58091700845398e-05,0.0005059707327745855,-0.00016378356667701155,0.00240410421974957,0.021069711074233055,-0.004583714064210653,0.01959618739783764,0.2866221070289612,-0.05825085937976837
1659093222293,8.807711128611118e-05,0.0006069656810723245,-0.00018387327145319432,0.002503220923244953,0.02171126939356327,-0.004326749127358198,0.019714001566171646,0.2351239025592804,-0.013017009943723679
1659093222298,0.00010083604138344526,0.0007178616360761225,-0.0002055475051747635,0.0026018903590738773,0.022993527352809906,-0.004414511378854513,0.01972719095647335,0.24601729214191437,-0.015326366759836674
1659093222303,-0.00011203688336536288,0.00022761682339478284,0.000130861735669896,-0.0006444765022024512,0.017553113400936127,0.0021433185320347548,0.007927891798317432,0.30683794617652893,0.042047131806612015
1659093222308,-0.00011516977974679321,0.0003181577194482088,0.00014219415606930852,-0.0006049528601579368,0.019016869366168976,0.002360031707212329,0.007928606122732162,0.30448827147483826,0.04226658120751381
1659093222313,-0.00011806831025751308,0.00041001997306011617,0.0001438212930224836,-0.0005632882821373641,0.01988828182220459,0.0015368101885542274,0.008039689622819424,0.2686673104763031,-0.016426533460617065
1659093222318,-0.00012075239646947011,0.000513472652528435,0.00015216515748761594,-0.000522265094332397,0.02130739949643612,0.0015530083328485489,0.008063038811087608,0.2727503776550293,-0.011143174022436142
1659093222323,-0.00012323512055445462,0.0006246261182241142,0.00016086956020444632,-0.0004812143451999873,0.022778639569878578,0.001591829233802855,0.008082086220383644,0.2773144543170929,-0.007140524219721556
1659093222327,-0.00012386606249492615,0.0007452982827089727,0.0001686338073341176,-0.00019939796766266227,0.0245205145329237,0.0016093079466372728,0.027414146810770035,0.3003976047039032,0.00016824062913656235
1659093222332,-2.9250002626213245e-05,0.00011447095312178135,5.732523277401924e-05,0.0016120143700391054,0.014612311497330666,-0.0009626697865314782,0.03364618495106697,0.2564827799797058,-0.03220336139202118
1659093222337,-2.0798526747967117e-05,0.0001911587023641914,5.282908023218624e-05,0.001779950107447803,0.01592758670449257,-0.00106450030580163,0.03365194424986839,0.25769945979118347,-0.029985666275024414
1659093222342,-1.7399843272869475e-05,0.0002823538379743695,5.397330460255034e-05,0.0013211279874667525,0.0180716160684824,-0.0005142326117493212,-0.005036571528762579,0.30900511145591736,0.011869682930409908
1659093222348,-1.0893901162489783e-05,0.00037497247103601694,4.9954145652009174e-05,0.0012946991482749581,0.01944918930530548,-0.000623745727352798,-0.0050834245048463345,0.29988110065460205,0.002653108909726143
1659093222353,-4.529823854682036e-06,0.0004720887227449566,4.425080987857655e-05,0.0012675971956923604,0.02062375843524933,-0.0008308078395202756,-0.005138319917023182,0.2859607934951782,-0.006795232184231281
1659093222358,1.6700774949640618e-06,0.000566247443202883,3.5518300137482584e-05,0.0012343028793111444,0.020720381289720535,-0.0013424298958852887,-0.00568032544106245,0.19875134527683258,-0.038015540689229965
1659093222363,7.761121196381282e-06,0.0006722061079926789,2.8311374990153126e-05,0.001206215238198638,0.022000573575496674,-0.001483021304011345,-0.005632964428514242,0.22514240443706512,-0.03345634788274765
1659093222368,-0.00015688368875999004,0.0002607872011139989,0.00022198139049578458,-0.0015167167875915766,0.01816418208181858,0.0032484836410731077,-0.013105652295053005,0.32540276646614075,0.052271291613578796
1659093222373,-0.00016204791609197855,0.000357599783455953,0.0002326885878574103,-0.0012851684587076306,0.0200278889387846,0.002832443453371525,0.0063385446555912495,0.3413194417953491,0.008688950911164284
1659093222378,-0.00016847706865519285,0.0004597323713824153,0.00024144456256181002,-0.0012562195770442486,0.021541520953178406,0.0024033025838434696,0.006251431070268154,0.33208075165748596,-0.013982843607664108
1659093222383,-0.0001747663482092321,0.0005690716207027435,0.00024613746791146696,-0.001227726461365819,0.023020900785923004,0.0018198727630078793,0.006175734102725983,0.3250747621059418,-0.03385288640856743
1659093222388,-0.00018091927631758153,0.0006780028925277293,0.00024212863354478031,-0.0012030047364532948,0.023411063477396965,0.0003306657599750906,0.005795575212687254,0.23433029651641846,-0.1217360869050026
1659093222392,-0.0001868803519755602,0.0007976517081260681,0.0002417133655399084,-0.0011738133616745472,0.024656256660819054,-0.00016117120685521513,0.005838850978761911,0.24173252284526825,-0.10995465517044067
1659093222397,-0.00011082537821494043,0.00018236032337881625,0.00020330653933342546,8.59090214362368e-05,0.015068097040057182,0.002848454285413027,0.00986375194042921,0.2636527717113495,0.05263464152812958
1659093222402,-0.00011031881149392575,0.0002617212012410164,0.0002179381117457524,0.00013439836038742214,0.016458941623568535,0.0030739945359528065,0.009862321428954601,0.26650673151016235,0.05107026919722557
1659093222408,-0.00010618909436743706,0.0003539019962772727,0.00022183649707585573,0.0005115247913636267,0.018411733210086823,0.002145485719665885,0.02861803025007248,0.3003557622432709,-0.016093995422124863
1659093222413,-0.00010328013013349846,0.0004489736456889659,0.00023256568238139153,0.0006545331561937928,0.019841454923152924,0.0020806596148759127,0.02861827425658703,0.2966415286064148,-0.015318210236728191
1659093222418,-9.96422313619405e-05,0.0005525816231966019,0.00024251527793239802,0.0007976918132044375,0.021371467038989067,0.001984256086871028,0.028616888448596,0.2984909117221832,-0.016120728105306625
1659093222423,-9.695762128103524e-05,0.000665839237626642,0.00024988618679344654,0.0007002586498856544,0.02309255301952362,0.0016870636027306318,0.009358256123960018,0.31132158637046814,-0.02919899858534336
1659093222428,-9.330817556474358e-05,0.0007853893912397325,0.0002576348779257387,0.0007477228064090014,0.024588048458099365,0.0016382797621190548,0.0093849403783679,0.3054477572441101,-0.019863151013851166
1659093222432,-9.002199658425525e-05,0.00016395615239161998,8.705670188646764e-05,0.0006145198130980134,0.014121191576123238,-0.0007685141172260046,0.009342864155769348,0.2593202292919159,-0.006980015896260738
1659093222437,-8.973692456493154e-05,0.00023681977472733706,9.018527634907514e-05,0.0003464594774413854,0.015406619757413864,-0.0001655614614719525,-0.010121405124664307,0.26180610060691833,0.028534922748804092
1659093222442,-8.805681864032522e-05,0.00031839145231060684,8.778385381447151e-05,0.00029626471223309636,0.01689171977341175,-0.00029104010900482535,-0.010164106264710426,0.2719494700431824,0.013087420724332333
1659093222447,-8.665036875754595e-05,0.0004076004261150956,8.406776760239154e-05,0.00024556773132644594,0.01838706247508526,-0.000467664678581059,-0.010194833390414715,0.27802133560180664,0.0022598933428525925
1659093222452,-8.38505438878201e-05,0.0005075002554804087,7.428361277561635e-05,0.00043397347326390445,0.020309729501605034,-0.0014232132816687226,0.008940231055021286,0.31489452719688416,-0.06972094625234604
1659093222457,-8.155671821441501e-05,0.000612798088695854,6.638035119976848e-05,0.0004789034719578922,0.021797573193907738,-0.001726847724057734,0.008947765454649925,0.3072246015071869,-0.06572531163692474
1659093222462,-7.903643563622609e-05,0.0007252959185279906,5.732230420107953e-05,0.0005239929305389524,0.02327473647892475,-0.001983524998649955,0.008960234001278877,0.3035993278026581,-0.061296265572309494
1659093222467,-9.600126213626936e-05,0.00021402140555437654,0.00012525678903330117,0.000514587271027267,0.01570851169526577,0.00011981041461694986,0.02735055424273014,0.27937597036361694,-0.01908448524773121
1659093222472,-9.308886365033686e-05,0.00029577797977253795,0.00012575808796100318,0.0006513260887004435,0.017080161720514297,3.77624346583616e-05,0.027351990342140198,0.2781369984149933,-0.018421586602926254
1659093222477,-8.95001066965051e-05,0.0003840545832645148,0.00012697764032054693,0.0007881680503487587,0.018426429480314255,4.2176117858616635e-05,0.027363700792193413,0.2763918340206146,-0.014596600085496902
1659093222482,-8.694271673448384e-05,0.0004772782267536968,0.00013209700409788638,0.0006796569796279073,0.019524402916431427,0.0005815248587168753,0.007736655883491039,0.2557142674922943,0.029943663626909256
1659093222487,-8.34491802379489e-05,0.0005780113860964775,0.00013538257917389274,0.0007183330599218607,0.020821958780288696,0.0007295974646694958,0.007737498730421066,0.25761350989341736,0.02978532202541828
1659093222492,-7.975832704687491e-05,0.0006853745435364544,0.000139452880830504,0.0007571455207653344,0.022126737982034683,0.0009028547792695463,0.0077438801527023315,0.2587170898914337,0.03139076009392738
1659093222497,-7.58811438572593e-05,0.0008020386449061334,0.00014060315152164549,0.0007955949404276907,0.023825516924262047,0.0005187260685488582,0.007728760130703449,0.2907593250274658,-0.011089174076914787
1659093222502,-9.142063208855689e-05,0.00024236254103016108,9.897787822410464e-05,0.0004316344566177577,0.016273677349090576,-0.0011905429419130087,0.006963026709854603,0.27953383326530457,-0.03633532300591469
1659093222507,-8.919971151044592e-05,0.00032764760544523597,9.176720050163567e-05,0.0004659373080357909,0.017701225355267525,-0.0014279501046985388,0.00695573166012764,0.28069499135017395,-0.03848644718527794
1659093222512,-8.679764869157225e-05,0.0004203071293886751,8.35501414258033e-05,0.0005004338454455137,0.01914334110915661,-0.0016561292577534914,0.006952283903956413,0.2819458246231079,-0.039642803370952606
1659093222517,-8.425978012382984e-05,0.0005233503179624677,7.879762415541336e-05,0.0005304017686285079,0.020863251760601997,-0.0014416174963116646,0.006670697126537561,0.2976773977279663,-0.015054935589432716
1659093222523,-8.152219379553571e-05,0.0006300071836449206,7.109159196261317e-05,0.0005635728011839092,0.022165430709719658,-0.001559796161018312,0.006656596902757883,0.2871902585029602,-0.017477156594395638
1659093222527,-7.86189193604514e-05,0.0007433404098264873,6.26268083578907e-05,0.0005967063480056822,0.023495662957429886,-0.0016914175357669592,0.0066474368795752525,0.28254571557044983,-0.01942381262779236
1659093222532,-7.384876516880468e-05,0.0008632997050881386,5.287877138471231e-05,0.0008729338878765702,0.0247824564576149,-0.0019021128537133336,0.026091264560818672,0.27356618642807007,-0.02660066820681095
1659093222538,-0.00010543125972617418,0.00028179967193864286,9.248674905393273e-05,0.0004877117171417922,0.01709434576332569,-0.0007274111267179251,0.02481764741241932,0.29220694303512573,-0.009653295390307903
1659093222543,-0.00010268873302266002,0.00037112203426659107,8.863112452672794e-05,0.0006116691511124372,0.018577054142951965,-0.0007855762378312647,0.02481546252965927,0.29308292269706726,-0.010049042291939259
1659093222548,-0.00010211647168034688,0.000466658006189391,8.03725779405795e-05,0.0004294509708415717,0.01992846094071865,-0.0012937908759340644,0.0053788283839821815,0.2853561341762543,-0.03897784277796745
1659093222552,-9.990396938519552e-05,0.0005693007260560989,7.349106454057619e-05,0.000456320121884346,0.021303506568074226,-0.0014813498128205538,0.005379004403948784,0.2826647162437439,-0.03859276697039604
1659093222557,-9.755705104907975e-05,0.0006781751289963722,6.568440585397184e-05,0.0004831736732739955,0.022624807432293892,-0.0016677462263032794,0.005378325469791889,0.2788441777229309,-0.03831908106803894
1659093222562,-9.509196388535202e-05,0.0007932305452413857,5.921525735175237e-05,0.0005079805268906057,0.02393890544772148,-0.0016196995275095105,0.005206383299082518,0.2780018150806427,-0.022903572767972946
1659093222567,-8.068933675531298e-05,0.00020353056606836617,0.00010032501450041309,0.000549706572201103,0.016019122675061226,-0.0007168868905864656,0.005683170631527901,0.3066946268081665,-0.013320698402822018
1659093222572,-7.787290815031156e-05,0.00028669025050476193,9.653050801716745e-05,0.0005780525971204042,0.017503302544355392,-0.0007861875928938389,0.005681704264134169,0.3050214648246765,-0.013411445543169975
1659093222577,-7.490822463296354e-05,0.0003808498731814325,9.737345681060106e-05,0.0006054728291928768,0.019380921497941017,-0.0002448011073283851,0.005607848986983299,0.3292030394077301,0.028207119554281235
1659093222582,-7.180374814197421e-05,0.0004820071335416287,9.497693827142939e-05,0.0006332719931378961,0.021039390936493874,-0.00021779202506877482,0.005590661428868771,0.32976391911506653,0.02323995530605316
1659093222587,-6.85617487761192e-05,0.000592621392570436,9.222525841323659e-05,0.0006609634729102254,0.022775284945964813,-0.00022724831069353968,0.005576117429882288,0.33291056752204895,0.01874646358191967
1659093222592,-6.522061448777094e-05,0.0007104335236363113,8.572501974413171e-05,0.0006831216742284596,0.0242021307349205,-0.0007534159230999649,0.005125833675265312,0.3071261942386627,-0.025063779205083847
1659093222597,-6.17355908616446e-05,0.0008358284248970449,8.120456186588854e-05,0.0007089569699019194,0.025670306757092476,-0.0008300654590129852,0.005140944849699736,0.29982924461364746,-0.0197508092969656
1659093222602,-0.00014147505862638354,0.0002099499834002927,0.00021308736177161336,-0.00043151722638867795,0.016409825533628464,0.0016050112899392843,0.0036081632133573294,0.2931075394153595,0.008110258728265762
1659093222607,-0.00014355729217641056,0.00029582419665530324,0.00022055761655792594,-0.0004131757013965398,0.017890146002173424,0.001597622991539538,0.003602375742048025,0.2936534583568573,0.006422427017241716
1659093222612,-0.00014557476970367134,0.00038747789221815765,0.00022208970040082932,-0.00039751737494952977,0.019225364550948143,0.001005020341835916,0.00344299734570086,0.28628480434417725,-0.028825895860791206
1659093222617,-0.00014747437671758235,0.000487455545226112,0.0002281412307638675,-0.0003791912749875337,0.020691459998488426,0.0010157405631616712,0.0034750858321785927,0.28820914030075073,-0.02036779560148716
1659093222622,-0.0001492590527050197,0.0005943143623881042,0.0002359155478188768,-0.00036020137486048043,0.022119782865047455,0.0011702204355970025,0.0035150982439517975,0.28769662976264954,-0.009372525848448277
1659093222627,-0.00015263260866049677,0.0007069020648486912,0.0002508847101125866,-0.0005826919805258512,0.023387162014842033,0.00212936382740736,-0.0157946590334177,0.27645525336265564,0.057200461626052856
1659093222632,-0.00011338803597027436,0.0001716017141006887,0.00015378666284959763,-0.00017451152962166816,0.015818268060684204,-0.0011503860587254167,-0.014476008713245392,0.2902985215187073,-0.05316951125860214
1659093222637,-0.00011441589595051482,0.00025479408213868737,0.0001466224348405376,-0.0002467517915647477,0.017308484762907028,-0.0014773043803870678,-0.014485924504697323,0.2917584478855133,-0.055469390004873276
1659093222642,-0.00011305798398097977,0.0003475049452390522,0.0001393303246004507,-1.734914258122444e-05,0.01902858540415764,-0.001644728472456336,0.004625409375876188,0.30752530694007874,-0.047302134335041046
1659093222647,-0.00011306363740004599,0.00044634469668380916,0.0001323464821325615,6.650994237134e-06,0.020550888031721115,-0.0016954588936641812,0.004660685546696186,0.3067082166671753,-0.037431590259075165
1659093222652,-0.00011293399438727647,0.0005539059638977051,0.00012732361210510135,3.1436371500603855e-05,0.022163312882184982,-0.0015627227257937193,0.004710735287517309,0.3100159764289856,-0.02400306984782219
1659093222657,-0.00011436970089562237,0.0006721243844367564,0.00013310073700267822,-0.0001851918059401214,0.02403157576918602,-6.481769378297031e-05,-0.014583862386643887,0.32776951789855957,0.09034512937068939
1659093222662,-0.00011546374298632145,0.000796555308625102,0.00013411544205155224,-0.0002586308110039681,0.025530971586704254,0.00020959772518835962,-0.01464803796261549,0.31467628479003906,0.07371324300765991
1659093222667,-0.0001042883814079687,0.00025103340158239007,8.201327727874741e-05,-0.00028341790311969817,0.0171835795044899,-0.0015369837637990713,-0.01476749125868082,0.3035673201084137,-0.011279905214905739
1659093222672,-0.00010588782606646419,0.00033385379356332123,6.893429235788062e-05,-0.0003646070836111903,0.017865294590592384,-0.002272016601637006,-0.015338811092078686,0.24664609134197235,-0.059439655393362045
1659093222677,-0.00010782032768474892,0.0004286282928660512,6.17152254562825e-05,-0.00043889417429454625,0.019284311681985855,-0.002179670613259077,-0.015270974487066269,0.2548984885215759,-0.04207558557391167
1659093222682,-0.00011015753989340737,0.0005307953106239438,5.39519933226984e-05,-0.0005138180567882955,0.020730257034301758,-0.0021423371508717537,-0.015234844759106636,0.2611340880393982,-0.03304343670606613
1659093222687,-0.0001112068712245673,0.0006434116512537003,4.515971158980392e-05,-0.0003448802453931421,0.02272866852581501,-0.0019239656394347548,0.0043825809843838215,0.31239053606987,-0.0006268506404012442
1659093222692,-0.0001128894800785929,0.0007609702879562974,3.5111930628772825e-05,-0.0003228955320082605,0.024289928376674652,-0.001869924832135439,0.00440441956743598,0.3123106360435486,0.0054793814197182655
1659093222697,-0.00010277132241753861,0.0001553353649796918,4.9441587179899216e-05,-0.00017015812045428902,0.014496619813144207,-0.0034606526605784893,0.004223870113492012,0.26520469784736633,-0.09590043127536774
1659093222702,-0.0001035302848322317,0.00023033097386360168,3.112715421593748e-05,-0.00014839369396213442,0.01571498066186905,-0.003905404591932893,0.004224836360663176,0.260633260011673,-0.0943622812628746
1659093222707,-0.0001042160511133261,0.00030315585900098085,2.7963029424427077e-05,-0.00012748311564791948,0.016121400520205498,-0.002610195195302367,0.0042104865424335,0.2101798951625824,0.009656277485191822
1659093222712,-0.00010481197386980057,0.00038774963468313217,1.5966665159794502e-05,-0.00010637340892571956,0.017297161743044853,-0.0024840778205543756,0.004225546028465033,0.21667146682739258,0.013622029684484005
1659093222717,-0.00010530520376050845,0.00047810820979066193,5.270551355351927e-06,-8.512272324878722e-05,0.018468763679265976,-0.002305705798789859,0.004241893067955971,0.22030948102474213,0.01809568703174591
1659093222722,-0.00010566374839982018,0.000581228407099843,-4.972078841092298e-06,-5.9902948123635724e-05,0.02063591219484806,-0.0022278998512774706,0.004563459195196629,0.3024258017539978,0.011396768502891064
1659093222727,-0.00010592328908387572,0.000688198721036315,-1.5679837815696374e-05,-3.76166426576674e-05,0.022134963423013687,-0.002252381993457675,0.004534142091870308,0.3012084662914276,0.003564395010471344
1659093222732,-9.65283761615865e-05,0.0001778777368599549,9.85900842351839e-05,2.5144738174276426e-05,0.015102768316864967,-0.0011073106434196234,0.004268614575266838,0.28550174832344055,-0.03366320952773094
1659093222737,-9.915661939885467e-05,0.00025855167768895626,9.817213140195236e-05,-0.0002601098094601184,0.016703879460692406,-0.0006772617343813181,-0.015117143280804157,0.2964124083518982,0.003941240720450878
1659093222742,-0.00010064105299534276,0.0003469768271315843,9.483573376201093e-05,-0.0003355668159201741,0.018338007852435112,-0.0006570031400769949,-0.015114577487111092,0.3049020767211914,0.0039769369177520275
1659093222747,-0.00010251349158352241,0.00044496668851934373,9.283440886065364e-05,-0.0004107890708837658,0.020094165578484535,-0.0005206847563385963,-0.015093273483216763,0.3149922490119934,0.00906247179955244
1659093222752,-0.00010306105832569301,0.0005522158462554216,9.435727406525984e-05,-0.00024136477441061288,0.0219983272254467,-0.0001039672497427091,0.004487570840865374,0.3373940587043762,0.02879081666469574
1659093222757,-0.00010423803178127855,0.0006664510583505034,9.401850547874346e-05,-0.00021983349870424718,0.023731205612421036,-0.0001286714687012136,0.004432868678122759,0.34157711267471313,0.01351134106516838
1659093222762,-0.00010530559666221961,0.0007897121249698102,9.264149412047118e-05,-0.00019854234415106475,0.025511234998703003,-0.00024320895317941904,0.004392769653350115,0.3460906147956848,0.002159455791115761
1659093222767,-0.00010141822713194415,0.00016872529522515833,0.0001146601716754958,-0.00013952457811683416,0.01475541666150093,-0.0012828094186261296,0.0040925112552940845,0.30567431449890137,-0.09690351039171219
1659093222772,-0.0001020825729938224,0.0002467331651132554,0.0001084644318325445,-0.0001189581525977701,0.016321565955877304,-0.0016430022660642862,0.004113002214580774,0.30743226408958435,-0.09118346124887466
