address,packet_id,rssi,count,rx_speed,tx_speed,last_time_elapsed,total_time_elapsed,timestamp
f0:91:27:6b:7a:0a,2079,-27,961,177.89,82.23,315,170954,373408
f0:91:27:6b:7a:0a,2083,-30,962,178.04,82.22,318,171272,373726
f0:91:27:6b:7a:0a,2084,-34,963,177.93,82.22,79,171351,373805
f0:91:27:6b:7a:0a,2085,-28,964,177.83,82.22,75,171426,373880
f0:91:27:6b:7a:0a,2088,-28,965,177.90,82.22,250,171676,374130
f0:91:27:6b:7a:0a,2106,-30,966,179.19,82.19,1420,173096,375550
f0:91:27:6b:7a:0a,2112,-34,967,179.49,82.18,469,173565,376019
f0:91:27:6b:7a:0a,2116,-34,968,179.63,82.18,320,173885,376339
f0:91:27:6b:7a:0a,2117,-26,969,179.52,82.17,72,173957,376411
f0:91:27:6b:7a:0a,2118,-28,970,179.42,82.17,79,174036,376490
f0:91:27:6b:7a:0a,2119,-30,971,179.31,82.17,77,174113,376567
f0:91:27:6b:7a:0a,2120,-33,972,179.21,82.16,75,174188,376642
f0:91:27:6b:7a:0a,2123,-31,973,179.26,82.16,234,174422,376876
f0:91:27:6b:7a:0a,2125,-30,974,179.25,82.16,166,174588,377042
f0:91:27:6b:7a:0a,2127,-28,975,179.24,82.16,167,174755,377209
f0:91:27:6b:7a:0a,2134,-30,976,179.63,82.15,563,175318,377772
f0:91:27:6b:7a:0a,2144,-30,977,180.27,82.15,805,176123,378577
f0:91:27:6b:7a:0a,2148,-33,978,180.41,82.14,320,176443,378897
f0:91:27:6b:7a:0a,2149,-28,979,180.31,82.14,80,176523,378977
f0:91:27:6b:7a:0a,2151,-30,980,180.28,82.14,154,176677,379131
f0:91:27:6b:7a:0a,2155,-28,981,180.43,82.14,327,177004,379458
f0:91:27:6b:7a:0a,2156,-28,982,180.32,82.13,75,177079,379533
f0:91:27:6b:7a:0a,2158,-34,983,180.30,82.13,157,177236,379690
f0:91:27:6b:7a:0a,2161,-28,984,180.35,82.12,231,177467,379921
f0:91:27:6b:7a:0a,2162,-33,985,180.24,82.12,74,177541,379995
f0:91:27:6b:7a:0a,2164,-30,986,180.22,82.12,158,177699,380153
f0:91:27:6b:7a:0a,2165,-27,987,180.12,82.11,79,177778,380232
f0:91:27:6b:7a:0a,2175,-30,988,180.75,82.11,806,178584,381038
f0:91:27:6b:7a:0a,2178,-30,989,180.81,82.10,238,178822,381276
f0:91:27:6b:7a:0a,2194,-33,990,181.90,82.08,1256,180078,382532
f0:91:27:6b:7a:0a,2195,-26,991,181.80,82.08,81,180159,382613
f0:91:27:6b:7a:0a,2196,-30,992,181.70,82.08,86,180245,382699
f0:91:27:6b:7a:0a,2199,-30,993,181.76,82.08,244,180489,382943
f0:91:27:6b:7a:0a,2228,-30,994,184.23,82.19,2633,183122,385576
f0:91:27:6b:7a:0a,2229,-28,995,184.13,82.20,91,183213,385667
f0:91:27:6b:7a:0a,2230,-33,996,184.04,82.20,91,183304,385758
f0:91:27:6b:7a:0a,2232,-30,997,184.04,82.21,185,183489,385943
f0:91:27:6b:7a:0a,2233,-26,998,183.95,82.21,97,183586,386040
f0:91:27:6b:7a:0a,2234,-30,999,183.86,82.22,87,183673,386127
f0:91:27:6b:7a:0a,2235,-30,1000,183.77,82.22,98,183771,386225
f0:91:27:6b:7a:0a,2236,-28,1001,183.69,82.23,99,183870,386324
f0:91:27:6b:7a:0a,2238,-27,1002,183.68,82.24,181,184051,386505
f0:91:27:6b:7a:0a,2239,-28,1003,183.60,82.24,95,184146,386600
f0:91:27:6b:7a:0a,2244,-33,1004,183.87,82.27,460,184606,387060
f0:91:27:6b:7a:0a,2245,-30,1005,183.78,82.27,94,184700,387154
f0:91:27:6b:7a:0a,2246,-33,1006,183.69,82.27,88,184788,387242
f0:91:27:6b:7a:0a,2249,-28,1007,183.80,82.30,295,185083,387537
f0:91:27:6b:7a:0a,2250,-33,1008,183.70,82.30,86,185169,387623
f0:91:27:6b:7a:0a,2252,-28,1009,183.70,82.31,183,185352,387806
f0:91:27:6b:7a:0a,2253,-33,1010,183.61,82.31,94,185446,387900
f0:91:27:6b:7a:0a,2259,-31,1011,183.97,82.34,549,185995,388449
f0:91:27:6b:7a:0a,2262,-27,1012,184.09,82.36,304,186299,388753
f0:91:27:6b:7a:0a,2263,-28,1013,184.00,82.36,88,186387,388841
f0:91:27:6b:7a:0a,2264,-28,1014,183.91,82.37,98,186485,388939
f0:91:27:6b:7a:0a,2266,-27,1015,183.92,82.38,189,186674,389128
f0:91:27:6b:7a:0a,2267,-25,1016,183.82,82.38,91,186765,389219
f0:91:27:6b:7a:0a,2268,-33,1017,183.74,82.39,96,186861,389315
f0:91:27:6b:7a:0a,2269,-33,1018,183.65,82.40,98,186959,389413
f0:91:27:6b:7a:0a,2270,-33,1019,183.57,82.40,99,187058,389512
f0:91:27:6b:7a:0a,2271,-27,1020,183.48,82.41,93,187151,389605
f0:91:27:6b:7a:0a,2272,-28,1021,183.38,82.41,85,187236,389690
f0:91:27:6b:7a:0a,2275,-30,1022,183.49,82.43,291,187527,389981
f0:91:27:6b:7a:0a,2284,-30,1023,184.15,82.48,858,188385,390839
f0:91:27:6b:7a:0a,2285,-28,1024,184.05,82.48,87,188472,390926
f0:91:27:6b:7a:0a,2286,-28,1025,183.98,82.49,110,188582,391036
f0:91:27:6b:7a:0a,2287,-33,1026,183.89,82.50,90,188672,391126
f0:91:27:6b:7a:0a,2288,-30,1027,183.80,82.50,93,188765,391219
f0:91:27:6b:7a:0a,2290,-28,1028,183.80,82.51,185,188950,391404
f0:91:27:6b:7a:0a,2295,-33,1029,184.08,82.54,469,189419,391873
f0:91:27:6b:7a:0a,2296,-27,1030,184.00,82.54,99,189518,391972
f0:91:27:6b:7a:0a,2297,-30,1031,183.91,82.55,92,189610,392064
f0:91:27:6b:7a:0a,2299,-27,1032,183.91,82.55,180,189790,392244
f0:91:27:6b:7a:0a,2301,-33,1033,183.90,82.56,181,189971,392425
f0:91:27:6b:7a:0a,2307,-31,1034,184.26,82.59,555,190526,392980
f0:91:27:6b:7a:0a,2311,-27,1035,184.43,82.60,362,190888,393342
f0:91:27:6b:7a:0a,2313,-33,1036,184.43,82.61,182,191070,393524
f0:91:27:6b:7a:0a,2315,-30,1037,184.44,82.62,192,191262,393716
f0:91:27:6b:7a:0a,2316,-25,1038,184.35,82.62,95,191357,393811
f0:91:27:6b:7a:0a,2318,-30,1039,184.35,82.63,186,191543,393997
f0:91:27:6b:7a:0a,2320,-30,1040,184.34,82.64,175,191718,394172
f0:91:27:6b:7a:0a,2321,-27,1041,184.26,82.64,96,191814,394268
f0:91:27:6b:7a:0a,2322,-28,1042,184.17,82.65,91,191905,394359
f0:91:27:6b:7a:0a,2323,-33,1043,184.08,82.65,93,191998,394452
f0:91:27:6b:7a:0a,2324,-28,1044,183.99,82.65,91,192089,394543
f0:91:27:6b:7a:0a,2326,-30,1045,183.98,82.66,175,192264,394718
f0:91:27:6b:7a:0a,2328,-30,1046,183.98,82.66,176,192440,394894
f0:91:27:6b:7a:0a,2331,-28,1047,184.06,82.67,274,192714,395168
f0:91:27:6b:7a:0a,2332,-33,1048,183.97,82.68,88,192802,395256
f0:91:27:6b:7a:0a,2334,-33,1049,183.96,82.68,168,192970,395424
f0:91:27:6b:7a:0a,2335,-30,1050,183.87,82.68,92,193062,395516
f0:91:27:6b:7a:0a,2347,-28,1051,184.67,82.70,1031,194093,396547
f0:91:27:6b:7a:0a,2348,-25,1052,184.57,82.70,78,194171,396625
f0:91:27:6b:7a:0a,2357,-28,1053,185.11,82.70,751,194922,397376
f0:91:27:6b:7a:0a,2367,-30,1054,185.75,82.71,856,195778,398232
f0:91:27:6b:7a:0a,2368,-31,1055,185.65,82.71,85,195863,398317
f0:91:27:6b:7a:0a,2369,-27,1056,185.56,82.71,88,195951,398405
f0:91:27:6b:7a:0a,2371,-33,1057,185.55,82.72,176,196127,398581
f0:91:27:6b:7a:0a,2372,-27,1058,185.45,82.72,84,196211,398665
f0:91:27:6b:7a:0a,2376,-30,1059,185.61,82.73,345,196556,399010
f0:91:27:6b:7a:0a,2397,-28,1060,187.08,82.73,1744,198300,400754
f0:91:27:6b:7a:0a,2407,-30,1061,187.67,82.72,813,199113,401567
f0:91:27:6b:7a:0a,2409,-30,1062,187.65,82.72,169,199282,401736
f0:91:27:6b:7a:0a,2410,-33,1063,187.55,82.72,84,199366,401820
f0:91:27:6b:7a:0a,2413,-27,1064,187.59,82.72,229,199595,402049
f0:91:27:6b:7a:0a,2416,-28,1065,187.64,82.71,242,199837,402291
f0:91:27:6b:7a:0a,2419,-28,1066,187.68,82.71,230,200067,402521
f0:91:27:6b:7a:0a,2422,-33,1067,187.73,82.70,240,200307,402761
f0:91:27:6b:7a:0a,2429,-30,1068,188.10,82.70,580,200887,403341
f0:91:27:6b:7a:0a,2430,-33,1069,188.00,82.70,83,200970,403424
f0:91:27:6b:7a:0a,2434,-28,1070,188.13,82.70,324,201294,403748
f0:91:27:6b:7a:0a,2437,-27,1071,188.18,82.70,250,201544,403998
f0:91:27:6b:7a:0a,2446,-28,1072,188.69,82.70,735,202279,404733
f0:91:27:6b:7a:0a,2447,-30,1073,188.60,82.70,92,202371,404825
f0:91:27:6b:7a:0a,2448,-31,1074,188.49,82.70,72,202443,404897
f0:91:27:6b:7a:0a,2450,-28,1075,188.47,82.70,162,202605,405059
f0:91:27:6b:7a:0a,2453,-30,1076,188.52,82.69,241,202846,405300
f0:91:27:6b:7a:0a,2454,-33,1077,188.42,82.69,82,202928,405382
f0:91:27:6b:7a:0a,2483,-28,1078,190.44,82.68,2361,205289,407743
f0:91:27:6b:7a:0a,2485,-33,1079,190.41,82.68,162,205451,407905
f0:91:27:6b:7a:0a,2493,-28,1080,190.82,82.67,636,206087,408541
f0:91:27:6b:7a:0a,2494,-28,1081,190.72,82.67,84,206171,408625
f0:91:27:6b:7a:0a,2495,-30,1082,190.62,82.66,77,206248,408702
f0:91:27:6b:7a:0a,2496,-31,1083,190.52,82.66,80,206328,408782
f0:91:27:6b:7a:0a,2497,-25,1084,190.41,82.66,76,206404,408858
f0:91:27:6b:7a:0a,2498,-30,1085,190.31,82.66,81,206485,408939
f0:91:27:6b:7a:0a,2499,-27,1086,190.20,82.66,77,206562,409016
f0:91:27:6b:7a:0a,2500,-25,1087,190.11,82.66,86,206648,409102
f0:91:27:6b:7a:0a,2502,-33,1088,190.08,82.66,156,206804,409258
f0:91:27:6b:7a:0a,2503,-28,1089,189.97,82.65,72,206876,409330
f0:91:27:6b:7a:0a,2504,-30,1090,189.87,82.65,83,206959,409413
f0:91:27:6b:7a:0a,2506,-33,1091,189.84,82.65,156,207115,409569
f0:91:27:6b:7a:0a,2508,-28,1092,189.80,82.64,149,207264,409718
f0:91:27:6b:7a:0a,2509,-27,1093,189.70,82.64,79,207343,409797
f0:91:27:6b:7a:0a,2510,-33,1094,189.60,82.64,78,207421,409875
f0:91:27:6b:7a:0a,2512,-30,1095,189.57,82.64,161,207582,410036
f0:91:27:6b:7a:0a,2513,-33,1096,189.47,82.63,76,207658,410112
f0:91:27:6b:7a:0a,2514,-28,1097,189.37,82.63,82,207740,410194
f0:91:27:6b:7a:0a,2515,-30,1098,189.27,82.63,78,207818,410272
f0:91:27:6b:7a:0a,2517,-33,1099,189.24,82.63,161,207979,410433
f0:91:27:6b:7a:0a,2518,-28,1100,189.14,82.63,78,208057,410511
f0:91:27:6b:7a:0a,2520,-25,1101,189.12,82.63,163,208220,410674
f0:91:27:6b:7a:0a,2521,-27,1102,189.02,82.62,75,208295,410749
f0:91:27:6b:7a:0a,2523,-28,1103,188.99,82.62,166,208461,410915
f0:91:27:6b:7a:0a,2524,-27,1104,188.90,82.62,82,208543,410997
f0:91:27:6b:7a:0a,2525,-33,1105,188.80,82.62,80,208623,411077
f0:91:27:6b:7a:0a,2534,-33,1106,189.27,82.61,710,209333,411787
f0:91:27:6b:7a:0a,2539,-30,1107,189.47,82.61,413,209746,412200
f0:91:27:6b:7a:0a,2540,-33,1108,189.38,82.61,82,209828,412282
f0:91:27:6b:7a:0a,2541,-28,1109,189.28,82.61,84,209912,412366
f0:91:27:6b:7a:0a,2544,-33,1110,189.34,82.61,255,210167,412621
f0:91:27:6b:7a:0a,2548,-33,1111,189.46,82.61,321,210488,412942
f0:91:27:6b:7a:0a,2550,-27,1112,189.43,82.61,157,210645,413099
f0:91:27:6b:7a:0a,2551,-31,1113,189.33,82.60,80,210725,413179
f0:91:27:6b:7a:0a,2553,-25,1114,189.30,82.60,156,210881,413335
f0:91:27:6b:7a:0a,2554,-30,1115,189.20,82.60,73,210954,413408
f0:91:27:6b:7a:0a,2555,-33,1116,189.10,82.60,87,211041,413495
f0:91:27:6b:7a:0a,2556,-30,1117,189.01,82.60,86,211127,413581
f0:91:27:6b:7a:0a,2557,-33,1118,188.91,82.60,73,211200,413654
f0:91:27:6b:7a:0a,2559,-26,1119,188.88,82.59,158,211358,413812
f0:91:27:6b:7a:0a,2560,-30,1120,188.79,82.59,82,211440,413894
f0:91:27:6b:7a:0a,2561,-31,1121,188.69,82.59,79,211519,413973
f0:91:27:6b:7a:0a,2562,-33,1122,188.59,82.59,75,211594,414048
f0:91:27:6b:7a:0a,2563,-28,1123,188.50,82.59,88,211682,414136
f0:91:27:6b:7a:0a,2564,-27,1124,188.41,82.59,86,211768,414222
f0:91:27:6b:7a:0a,2565,-33,1125,188.31,82.59,76,211844,414298
f0:91:27:6b:7a:0a,2566,-28,1126,188.20,82.59,74,211918,414372
f0:91:27:6b:7a:0a,2568,-33,1127,188.19,82.59,168,212086,414540
f0:91:27:6b:7a:0a,2569,-33,1128,188.09,82.59,76,212162,414616
f0:91:27:6b:7a:0a,2581,-31,1129,188.76,82.57,949,213111,415565
f0:91:27:6b:7a:0a,2583,-30,1130,188.74,82.57,164,213275,415729
f0:91:27:6b:7a:0a,2585,-28,1131,188.71,82.57,159,213434,415888
f0:91:27:6b:7a:0a,2586,-30,1132,188.62,82.56,79,213513,415967
f0:91:27:6b:7a:0a,2590,-33,1133,188.74,82.56,327,213840,416294
f0:91:27:6b:7a:0a,2591,-28,1134,188.64,82.56,81,213921,416375
f0:91:27:6b:7a:0a,2594,-28,1135,188.68,82.56,234,214155,416609
f0:91:27:6b:7a:0a,2595,-30,1136,188.58,82.55,74,214229,416683
f0:91:27:6b:7a:0a,2596,-33,1137,188.49,82.56,86,214315,416769
f0:91:27:6b:7a:0a,2597,-28,1138,188.39,82.55,74,214389,416843
f0:91:27:6b:7a:0a,2599,-30,1139,188.36,82.55,155,214544,416998
f0:91:27:6b:7a:0a,2601,-33,1140,188.33,82.54,153,214697,417151
f0:91:27:6b:7a:0a,2603,-30,1141,188.30,82.54,156,214853,417307
f0:91:27:6b:7a:0a,2607,-33,1142,188.42,82.54,323,215176,417630
f0:91:27:6b:7a:0a,2608,-28,1143,188.33,82.54,81,215257,417711
f0:91:27:6b:7a:0a,2609,-30,1144,188.23,82.54,77,215334,417788
f0:91:27:6b:7a:0a,2610,-33,1145,188.13,82.53,80,215414,417868
f0:91:27:6b:7a:0a,2614,-28,1146,188.26,82.53,328,215742,418196
f0:91:27:6b:7a:0a,2632,-27,1147,189.34,82.51,1427,217169,419623
f0:91:27:6b:7a:0a,2634,-25,1148,189.32,82.51,167,217336,419790
f0:91:27:6b:7a:0a,2635,-30,1149,189.22,82.51,77,217413,419867
f0:91:27:6b:7a:0a,2638,-25,1150,189.26,82.50,235,217648,420102
f0:91:27:6b:7a:0a,2643,-28,1151,189.44,82.50,392,218040,420494
f0:91:27:6b:7a:0a,2644,-30,1152,189.34,82.50,78,218118,420572
f0:91:27:6b:7a:0a,2645,-31,1153,189.25,82.50,86,218204,420658
f0:91:27:6b:7a:0a,2646,-28,1154,189.15,82.50,78,218282,420736
f0:91:27:6b:7a:0a,2648,-33,1155,189.13,82.49,158,218440,420894
f0:91:27:6b:7a:0a,2649,-27,1156,189.03,82.49,79,218519,420973
f0:91:27:6b:7a:0a,2650,-30,1157,188.93,82.49,76,218595,421049
f0:91:27:6b:7a:0a,2651,-28,1158,188.85,82.49,89,218684,421138
f0:91:27:6b:7a:0a,2652,-30,1159,188.75,82.49,78,218762,421216
f0:91:27:6b:7a:0a,2656,-33,1160,188.87,82.49,322,219084,421538
f0:91:27:6b:7a:0a,2658,-27,1161,188.84,82.48,154,219238,421692
f0:91:27:6b:7a:0a,2659,-31,1162,188.74,82.48,79,219317,421771
f0:91:27:6b:7a:0a,2663,-28,1163,188.86,82.48,325,219642,422096
f0:91:27:6b:7a:0a,2665,-30,1164,188.83,82.48,157,219799,422253
f0:91:27:6b:7a:0a,2671,-28,1165,189.07,82.47,469,220268,422722
f0:91:27:6b:7a:0a,2673,-27,1166,189.05,82.47,163,220431,422885
f0:91:27:6b:7a:0a,2676,-28,1167,189.09,82.46,232,220663,423117
f0:91:27:6b:7a:0a,2677,-27,1168,188.99,82.46,74,220737,423191
f0:91:27:6b:7a:0a,2683,-29,1169,189.23,82.45,476,221213,423667
f0:91:27:6b:7a:0a,2684,-33,1170,189.14,82.45,80,221293,423747
f0:91:27:6b:7a:0a,2685,-28,1171,189.04,82.45,78,221371,423825
f0:91:27:6b:7a:0a,2687,-30,1172,189.02,82.44,156,221527,423981
f0:91:27:6b:7a:0a,2689,-27,1173,188.99,82.44,157,221684,424138
f0:91:27:6b:7a:0a,2692,-29,1174,189.04,82.44,245,221929,424383
f0:91:27:6b:7a:0a,2693,-33,1175,188.94,82.44,80,222009,424463
f0:91:27:6b:7a:0a,2694,-25,1176,188.85,82.44,75,222084,424538
f0:91:27:6b:7a:0a,2695,-27,1177,188.76,82.44,85,222169,424623
f0:91:27:6b:7a:0a,2706,-27,1178,189.34,82.43,878,223047,425501
f0:91:27:6b:7a:0a,2707,-31,1179,189.26,82.43,86,223133,425587
f0:91:27:6b:7a:0a,2708,-25,1180,189.16,82.43,79,223212,425666
f0:91:27:6b:7a:0a,2712,-28,1181,189.27,82.42,320,223532,425986
f0:91:27:6b:7a:0a,2714,-33,1182,189.25,82.42,163,223695,426149
f0:91:27:6b:7a:0a,2719,-33,1183,189.44,82.42,416,224111,426565
f0:91:27:6b:7a:0a,2727,-28,1184,189.82,82.42,637,224748,427202
f0:91:27:6b:7a:0a,2734,-31,1185,190.16,82.42,596,225344,427798
f0:91:27:6b:7a:0a,2740,-25,1186,190.41,82.42,488,225832,428286
f0:91:27:6b:7a:0a,2741,-27,1187,190.32,82.42,83,225915,428369
f0:91:27:6b:7a:0a,2743,-30,1188,190.30,82.42,159,226074,428528
f0:91:27:6b:7a:0a,2744,-30,1189,190.20,82.41,71,226145,428599
f0:91:27:6b:7a:0a,2745,-33,1190,190.10,82.41,78,226223,428677
f0:91:27:6b:7a:0a,2746,-28,1191,190.01,82.41,81,226304,428758
f0:91:27:6b:7a:0a,2748,-34,1192,189.99,82.41,164,226468,428922
f0:91:27:6b:7a:0a,2749,-34,1193,189.89,82.41,76,226544,428998
f0:91:27:6b:7a:0a,2750,-25,1194,189.80,82.41,78,226622,429076
f0:91:27:6b:7a:0a,2751,-30,1195,189.71,82.41,80,226702,429156
f0:91:27:6b:7a:0a,2752,-34,1196,189.62,82.41,78,226780,429234
f0:91:27:6b:7a:0a,2753,-27,1197,189.52,82.41,81,226861,429315
f0:91:27:6b:7a:0a,2756,-28,1198,189.58,82.41,253,227114,429568
f0:91:27:6b:7a:0a,2757,-30,1199,189.49,82.41,84,227198,429652
f0:91:27:6b:7a:0a,2758,-34,1200,189.40,82.41,76,227274,429728
f0:91:27:6b:7a:0a,2760,-30,1201,189.38,82.41,170,227444,429898
f0:91:27:6b:7a:0a,2761,-34,1202,189.28,82.40,75,227519,429973
f0:91:27:6b:7a:0a,2762,-30,1203,189.20,82.41,94,227613,430067
f0:91:27:6b:7a:0a,2764,-27,1204,189.18,82.41,158,227771,430225
f0:91:27:6b:7a:0a,2765,-33,1205,189.10,82.41,89,227860,430314
f0:91:27:6b:7a:0a,2775,-33,1206,189.60,82.40,795,228655,431109
f0:91:27:6b:7a:0a,2779,-27,1207,189.70,82.39,311,228966,431420
f0:91:27:6b:7a:0a,2782,-27,1208,189.74,82.39,241,229207,431661
f0:91:27:6b:7a:0a,2783,-29,1209,189.65,82.39,78,229285,431739
f0:91:27:6b:7a:0a,2784,-31,1210,189.56,82.39,77,229362,431816
f0:91:27:6b:7a:0a,2787,-33,1211,189.60,82.39,249,229611,432065
f0:91:27:6b:7a:0a,2788,-27,1212,189.51,82.38,74,229685,432139
f0:91:27:6b:7a:0a,2790,-29,1213,189.48,82.38,158,229843,432297
f0:91:27:6b:7a:0a,2799,-27,1214,189.92,82.37,720,230563,433017
f0:91:27:6b:7a:0a,2834,-30,1215,192.06,82.34,2793,233356,435810
f0:91:27:6b:7a:0a,2849,-34,1216,192.92,82.34,1230,234586,437040
f0:91:27:6b:7a:0a,2850,-28,1217,192.83,82.34,84,234670,437124
f0:91:27:6b:7a:0a,2851,-27,1218,192.73,82.34,76,234746,437200
f0:91:27:6b:7a:0a,2852,-30,1219,192.63,82.34,75,234821,437275
f0:91:27:6b:7a:0a,2855,-33,1220,192.66,82.33,230,235051,437505
f0:91:27:6b:7a:0a,2857,-31,1221,192.63,82.33,154,235205,437659
f0:91:27:6b:7a:0a,2858,-28,1222,192.54,82.32,78,235283,437737
f0:91:27:6b:7a:0a,2859,-29,1223,192.45,82.32,82,235365,437819
f0:91:27:6b:7a:0a,2860,-31,1224,192.36,82.33,85,235450,437904
f0:91:27:6b:7a:0a,2861,-30,1225,192.27,82.32,77,235527,437981
f0:91:27:6b:7a:0a,2862,-30,1226,192.17,82.32,77,235604,438058
f0:91:27:6b:7a:0a,2869,-25,1227,192.47,82.32,560,236164,438618
f0:91:27:6b:7a:0a,2880,-27,1228,193.03,82.31,876,237040,439494
f0:91:27:6b:7a:0a,2883,-33,1229,193.06,82.30,232,237272,439726
f0:91:27:6b:7a:0a,2888,-28,1230,193.24,82.30,408,237680,440134
f0:91:27:6b:7a:0a,2896,-29,1231,193.59,82.29,627,238307,440761
f0:91:27:6b:7a:0a,2898,-30,1232,193.56,82.29,161,238468,440922
f0:91:27:6b:7a:0a,2899,-34,1233,193.48,82.29,88,238556,441010
f0:91:27:6b:7a:0a,2902,-34,1234,193.51,82.29,241,238797,441251
f0:91:27:6b:7a:0a,2906,-29,1235,193.63,82.29,336,239133,441587
f0:91:27:6b:7a:0a,2908,-29,1236,193.62,82.30,186,239319,441773
f0:91:27:6b:7a:0a,2910,-29,1237,193.62,82.30,183,239502,441956
f0:91:27:6b:7a:0a,2913,-31,1238,193.69,82.31,281,239783,442237
f0:91:27:6b:7a:0a,2915,-34,1239,193.67,82.32,170,239953,442407
f0:91:27:6b:7a:0a,2916,-28,1240,193.59,82.32,100,240053,442507
f0:91:27:6b:7a:0a,2920,-33,1241,193.74,82.34,382,240435,442889
f0:91:27:6b:7a:0a,2922,-28,1242,193.74,82.35,186,240621,443075
f0:91:27:6b:7a:0a,2941,-28,1243,194.98,82.41,1740,242361,444815
f0:91:27:6b:7a:0a,2945,-27,1244,195.12,82.42,370,242731,445185
f0:91:27:6b:7a:0a,2946,-28,1245,195.04,82.42,89,242820,445274
f0:91:27:6b:7a:0a,2948,-28,1246,195.03,82.43,184,243004,445458
f0:91:27:6b:7a:0a,2949,-28,1247,194.94,82.43,92,243096,445550
f0:91:27:6b:7a:0a,2950,-34,1248,194.86,82.44,90,243186,445640
f0:91:27:6b:7a:0a,2951,-34,1249,194.78,82.44,98,243284,445738
f0:91:27:6b:7a:0a,2952,-30,1250,194.70,82.45,94,243378,445832
f0:91:27:6b:7a:0a,2954,-31,1251,194.69,82.45,183,243561,446015
f0:91:27:6b:7a:0a,2955,-30,1252,194.62,82.46,97,243658,446112
f0:91:27:6b:7a:0a,2956,-28,1253,194.53,82.46,91,243749,446203
f0:91:27:6b:7a:0a,2958,-33,1254,194.53,82.47,191,243940,446394
f0:91:27:6b:7a:0a,2960,-30,1255,194.53,82.48,193,244133,446587
f0:91:27:6b:7a:0a,2961,-29,1256,194.44,82.48,86,244219,446673
f0:91:27:6b:7a:0a,2965,-34,1257,194.58,82.49,371,244590,447044
f0:91:27:6b:7a:0a,2966,-30,1258,194.50,82.50,96,244686,447140
f0:91:27:6b:7a:0a,2967,-30,1259,194.43,82.50,97,244783,447237
f0:91:27:6b:7a:0a,2969,-26,1260,194.42,82.51,190,244973,447427
f0:91:27:6b:7a:0a,2970,-33,1261,194.34,82.51,93,245066,447520
f0:91:27:6b:7a:0a,2971,-30,1262,194.26,82.52,93,245159,447613
f0:91:27:6b:7a:0a,2972,-28,1263,194.19,82.52,98,245257,447711
f0:91:27:6b:7a:0a,2973,-28,1264,194.11,82.53,94,245351,447805
f0:91:27:6b:7a:0a,2974,-28,1265,194.03,82.53,102,245453,447907
f0:91:27:6b:7a:0a,2975,-33,1266,193.95,82.54,94,245547,448001
f0:91:27:6b:7a:0a,2976,-27,1267,193.88,82.54,93,245640,448094
f0:91:27:6b:7a:0a,2977,-27,1268,193.79,82.54,89,245729,448183
f0:91:27:6b:7a:0a,2978,-33,1269,193.71,82.55,91,245820,448274
f0:91:27:6b:7a:0a,2980,-29,1270,193.71,82.56,197,246017,448471
f0:91:27:6b:7a:0a,2982,-33,1271,193.71,82.56,191,246208,448662
f0:91:27:6b:7a:0a,2984,-30,1272,193.71,82.57,185,246393,448847
f0:91:27:6b:7a:0a,2989,-31,1273,193.92,82.59,466,246859,449313
f0:91:27:6b:7a:0a,2990,-30,1274,193.84,82.59,92,246951,449405
f0:91:27:6b:7a:0a,2996,-28,1275,194.12,82.61,549,247500,449954
f0:91:27:6b:7a:0a,2997,-31,1276,194.03,82.61,86,247586,450040
f0:91:27:6b:7a:0a,3000,-33,1277,194.10,82.62,281,247867,450321
f0:91:27:6b:7a:0a,3001,-34,1278,194.03,82.63,97,247964,450418
f0:91:27:6b:7a:0a,3004,-30,1279,194.08,82.63,266,248230,450684
f0:91:27:6b:7a:0a,3006,-33,1280,194.07,82.64,182,248412,450866
f0:91:27:6b:7a:0a,3007,-33,1281,194.00,82.64,99,248511,450965
f0:91:27:6b:7a:0a,3008,-30,1282,193.92,82.65,95,248606,451060
f0:91:27:6b:7a:0a,3009,-28,1283,193.84,82.65,93,248699,451153
f0:91:27:6b:7a:0a,3010,-34,1284,193.76,82.65,92,248791,451245
f0:91:27:6b:7a:0a,3011,-31,1285,193.69,82.66,100,248891,451345
f0:91:27:6b:7a:0a,3016,-28,1286,193.89,82.67,449,249340,451794
f0:91:27:6b:7a:0a,3017,-34,1287,193.81,82.68,96,249436,451890
f0:91:27:6b:7a:0a,3021,-27,1288,193.95,82.69,368,249804,452258
f0:91:27:6b:7a:0a,3027,-28,1289,194.22,82.71,550,250354,452808
f0:91:27:6b:7a:0a,3039,-30,1290,194.88,82.72,1045,251399,453853
f0:91:27:6b:7a:0a,3040,-34,1291,194.79,82.72,80,251479,453933
f0:91:27:6b:7a:0a,3042,-34,1292,194.77,82.72,170,251649,454103
f0:91:27:6b:7a:0a,3049,-28,1293,195.09,82.73,598,252247,454701
f0:91:27:6b:7a:0a,3050,-30,1294,195.00,82.73,82,252329,454783
f0:91:27:6b:7a:0a,3051,-34,1295,194.91,82.73,83,252412,454866
f0:91:27:6b:7a:0a,3102,-26,1296,198.11,82.77,4335,256747,459201
f0:91:27:6b:7a:0a,3103,-30,1297,198.01,82.77,78,256825,459279
f0:91:27:6b:7a:0a,3105,-28,1298,197.98,82.76,159,256984,459438
f0:91:27:6b:7a:0a,3114,-25,1299,198.40,82.76,737,257721,460175
f0:91:27:6b:7a:0a,3115,-30,1300,198.31,82.76,83,257804,460258
